date,province,city,inflect,cure,dead
6月30日,河北,地市明细不详,,1,
6月30日,科摩罗,,21,,
6月30日,莱索托,,3,,
6月30日,留尼旺,,1,,
6月30日,波多黎各,,123,,1
6月30日,巴勒斯坦,,195,,
6月30日,塔吉克斯坦,,50,,
6月30日,直布罗陀,,1,,
6月29日,辽宁,境外输入-白俄罗斯,1,0,0
6月29日,香港,,2,9,0
6月29日,四川,境外输入-埃及,3,0,0
6月29日,四川,境外输入-不详,,2,
6月29日,上海,境外输入-西班牙,1,,
6月29日,北京,丰台区,5,,
6月29日,北京,大兴区,2,,
6月29日,广东,境外输入-不详,,3,
6月29日,河北,地市明细不详,,2,
6月29日,天津,境外输入-不详,,1,
6月29日,内蒙古,境外输入-不详,,1,
6月29日,马约特,,14,,1
6月29日,留尼旺,,3,,
6月29日,波多黎各,,144,,1
6月29日,法属圭亚那,,191,,1
6月29日,马提尼克岛,,6,,
6月29日,巴勒斯坦,,258,,2
6月29日,法属波利尼西亚,,2,,
6月29日,塔吉克斯坦,,52,,
6月28日,上海,境外输入-美国,1,0,0
6月28日,上海,境外输入-墨西哥,0,1,0
6月28日,北京,丰台区,10,0,0
6月28日,北京,大兴区,4,0,0
6月28日,库拉索,,-1,0,0
6月28日,法属圭亚那,,237,0,1
6月28日,瓜德罗普,,8,0,0
6月28日,关岛,,3,0,0
6月28日,莱索托,,4,0,0
6月28日,马约特,,18,0,0
6月28日,波多黎各,,45,0,0
6月28日,巴勒斯坦,,207,0,0
6月28日,塔吉克斯坦,,56,0,0
6月28日,美属维尔京群岛,,1,0,0
6月28日,特克斯和凯科斯群岛,,1,0,0
6月28日,陕西,境外输入-巴基斯坦,1,0,0
6月28日,河北,地市明细不详,0,5,0
6月28日,香港,,1,4,0
6月28日,甘肃,境外输入-俄罗斯,1,1,0
6月28日,留尼旺,,1,,
6月28日,特克斯和凯科斯群岛,,1,,
6月27日,北京,丰台区,15,0,0
6月27日,北京,大兴区,2,0,0
6月27日,上海,境外输入-南苏丹,1,0,0
6月27日,上海,境外输入-巴基斯坦,0,1,0
6月27日,上海,境外输入-新加坡,0,1,0
6月27日,广东,境外输入-阿联酋,1,0,0
6月27日,广东,境外输入-印度,1,0,0
6月27日,广东,地市明细不详,0,1,0
6月27日,甘肃,境外输入-俄罗斯,1,0,0
6月27日,香港,,3,3,0
6月27日,河北,地市明细不详,0,2,0
6月27日,海南,境外输入-刚果（金）,0,1,0
6月27日,马约特,,41,0,0
6月27日,留尼旺,,8,0,0
6月27日,波多黎各,,57,0,2
6月27日,法属圭亚那,,206,0,1
6月27日,开曼群岛,,1,0,0
6月27日,美属维京群岛,,4,0,0
6月27日,特克斯和凯科斯群岛,,1,0,0
6月27日,巴勒斯坦,,54,0,0
6月27日,泽西岛,,1,0,0
6月27日,关岛,,14,0,0
6月27日,塔吉克斯坦,,61,0,0
6月27日,科摩罗,,7,0,0
6月27日,莱索托,,3,0,0
6月27日,美属维尔京群岛,,4,0,0
6月27日,特克斯和凯科斯群岛,,1,0,0
6月26日,北京,丰台区,7,,
6月26日,北京,海淀区,2,,
6月26日,北京,昌平区,1,,
6月26日,北京,大兴区,1,,
6月26日,北京,地市明细不详,,1,
6月26日,上海,境外输入-美国,,2,
6月26日,上海,境外输入-赞比亚,1,,
6月26日,上海,境外输入-南苏丹,1,,
6月26日,香港,,14,2,1
6月26日,澳门,,1,,
6月26日,台湾,,1,,
6月26日,甘肃,境外输入-沙特阿拉伯,,1,
6月26日,河北,地市明细不详,,1,
6月26日,法属圭亚那,,234,,1
6月26日,关岛,,6,,
6月26日,马约特,,15,,2
6月26日,巴勒斯坦,,159,,
6月26日,波多黎各,,135,,
6月26日,塔吉克斯坦,,63,,
6月26日,天津,境外输入-不详,,1,
6月26日,海南,三亚市,,1,
6月26日,留尼旺,,1,,1
6月25日,北京,丰台区,9,,
6月25日,北京,大兴区,4,,
6月25日,香港,,2,3,
6月25日,甘肃,境外输入-沙特阿拉伯,3,,
6月25日,广东,境外输入-美国,1,,
6月25日,河北,保定市,1,,
6月25日,上海,境外输入-美国,,1,
6月25日,四川,境外输入-不详,,2,
6月25日,广东,地市明细不详,,1,
6月25日,科摩罗,,18,,2
6月25日,库拉索,,1,,
6月25日,法属圭亚那,,135,,
6月25日,关岛,,1,,
6月25日,莱索托,,5,,
6月25日,马约特,,18,,
6月25日,巴勒斯坦,,179,,
6月25日,波多黎各,,121,,
6月25日,塔吉克斯坦,,54,,
6月25日,美属维尔京群岛,,2,,
6月24日,香港,,16,5,1
6月24日,上海,境外输入-英国,1,,
6月24日,上海,境外输入-印度,1,,
6月24日,北京,丰台区,6,,
6月24日,北京,大兴区,1,,
6月24日,河北,廊坊市,2,,
6月24日,陕西,境外输入-吉尔吉斯斯坦,2,,
6月24日,甘肃,境外输入-沙特阿拉伯,,1,
6月24日,四川,境外输入-不详,,1,
6月24日,广东,地市明细不详,,1,
6月24日,莱索托,,8,,
6月24日,马约特,,30,,1
6月24日,留尼旺,,1,,
6月24日,波多黎各,,39,,
6月24日,法属圭亚那,,17,,2
6月24日,巴勒斯坦,,168,,
6月24日,塔吉克斯坦,,56,,
6月24日,关岛,,2,,
6月23日,陕西,境外输入-葡萄牙,1,0,0
6月23日,甘肃,境外输入-沙特阿拉伯,7,0,0
6月23日,北京,丰台区,6,0,0
6月23日,北京,海淀区,3,0,0
6月23日,北京,大兴区,3,0,0
6月23日,北京,西城区,1,0,0
6月23日,香港,,30,0,0
6月23日,台湾,,0,1,0
6月23日,江苏,境外输入-不详,1,0,0
6月23日,法属圭亚那,,278,0,1
6月23日,留尼旺,,1,0,0
6月23日,波多黎各,,62,0,2
6月23日,塔吉克斯坦,,58,0,0
6月23日,巴勒斯坦,,49,0,0
6月23日,广东,地市明细不详,0,5,0
6月23日,上海,境外输入-英国,0,1,0
6月23日,四川,境外输入-不详,0,2,0
6月23日,陕西,境外输入-不详,0,1,0
6月23日,内蒙古,境外输入-不详,0,1,0
6月23日,天津,境外输入-不详,0,1,0
6月22日,陕西,境外输入-巴基斯坦,2,,
6月22日,上海,境外输入-美国,1,0,0
6月22日,上海,境外输入-印度,2,0,0
6月22日,北京,丰台区,5,0,0
6月22日,北京,海淀区,2,0,0
6月22日,北京,西城区,1,0,0
6月22日,北京,朝阳区,1,0,0
6月22日,辽宁,境外输入-白俄罗斯,1,0,0
6月22日,河北,保定市,1,0,0
6月22日,河北,沧州市,1,0,0
6月22日,香港,,3,1,1
6月22日,天津,境外输入-西班牙,1,0,0
6月22日,马约特,,10,0,2
6月22日,留尼旺,,1,0,0
6月22日,波多黎各,,268,0,0
6月22日,法属圭亚那,,194,0,0
6月22日,马提尼克岛,,15,0,0
6月22日,开曼群岛,,2,0,0
6月22日,百慕大,,2,0,0
6月22日,美属维尔京群岛,,1,0,0
6月22日,巴勒斯坦,,109,0,0
6月22日,关岛,,22,0,0
6月22日,塔吉克斯坦,,61,0,0
6月22日,河北,保定市,0,1,0
6月22日,科摩罗,,37,,
6月22日,塔吉克斯坦,,,,1
6月22日,泽西岛,,,,1
6月21日,北京,大兴区,8,,
6月21日,北京,丰台区,10,,
6月21日,北京,海淀区,3,,
6月21日,北京,通州区,1,,
6月21日,河北,保定市,1,,
6月21日,河北,张家口市,2,,
6月21日,广东,地市明细不详,,1,
6月21日,法属圭亚那,,211,,
6月21日,瓜德罗普,,3,,
6月21日,关岛,,7,,
6月21日,留尼旺,,2,,
6月21日,马约特,,11,,
6月21日,巴勒斯坦,,75,,
6月21日,波多黎各,,84,,
6月21日,塔吉克斯坦,,59,,
6月21日,福建,境外输入-加纳,1,,
6月21日,香港,,1,3,
6月21日,内蒙古,境外输入-不详,,1,
6月20日,香港,,3,2,
6月20日,北京,海淀区,1,,
6月20日,北京,丰台区,13,,
6月20日,北京,大兴区,8,,
6月20日,广东,境外输入-孟加拉国,2,,
6月20日,广东,境外输入-印度尼西亚,1,,
6月20日,广东,地市明细不详,,9,
6月20日,上海,境外输入-加拿大,1,,
6月20日,四川,境外输入-不详,,1,
6月20日,河北,保定市,1,,
6月20日,山东,境外输入-不详,,2,
6月20日,科摩罗,,13,,2
6月20日,法属圭亚那,,204,,
6月20日,关岛,,6,,
6月20日,泽西岛,,2,,
6月20日,留尼旺,,5,,
6月20日,马提尼克岛,,19,,
6月20日,马约特,,38,,
6月20日,巴勒斯坦,,50,,
6月20日,波多黎各,,108,,
6月20日,塔吉克斯坦,,58,,
6月19日,香港,,4,1,0
6月19日,台湾,,1,,
6月19日,广东,境外输入-印度尼西亚,3,,
6月19日,广东,地市明细不详,,1,
6月19日,北京,西城区,1,,
6月19日,北京,海淀区,1,,
6月19日,北京,丰台区,18,,
6月19日,北京,大兴区,5,,
6月19日,四川,境外输入-不详,,2,
6月19日,福建,境外输入-不详,,1,
6月19日,河北,保定市,2,,
6月19日,辽宁,沈阳市,1,,
6月19日,甘肃,境外输入-沙特阿拉伯,1,,
6月19日,马约特,,12,,
6月19日,留尼旺,,2,,
6月19日,波多黎各,,52,,
6月19日,法属圭亚那,,133,,
6月19日,开曼群岛,,6,,
6月19日,库拉索,,1,,
6月19日,巴勒斯坦,,50,,
6月19日,塔吉克斯坦,,61,,1
6月19日,关岛,,1,,
6月18日,陕西,境外输入-伊朗,1,0,0
6月18日,天津,北辰区,1,0,0
6月18日,上海,境外输入-巴基斯坦,2,0,0
6月18日,上海,境外输入-美国,0,1,0
6月18日,香港,,8,2,0
6月18日,台湾,,0,1,0
6月18日,北京,海淀区,1,0,0
6月18日,北京,丰台区,14,0,0
6月18日,北京,大兴区,6,0,0
6月18日,河北,保定市,2,0,0
6月18日,科摩罗,,21,0,1
6月18日,法属圭亚那,,95,0,2
6月18日,泽西岛,,3,0,0
6月18日,留尼旺,,-1,0,0
6月18日,马约特,,23,0,1
6月18日,巴勒斯坦,,6,,
6月18日,波多黎各,,61,0,0
6月18日,法属圣马丁,,1,0,0
6月18日,塔吉克斯坦,,63,0,0
6月18日,美属维尔京群岛,,1,0,0
6月18日,甘肃,境外输入-沙特阿拉伯,1,0,0
6月18日,广东,地市明细不详,0,10,0
6月18日,四川,境外输入-不详,0,2,0
6月18日,天津,境外输入-不详,0,2,0
6月17日,甘肃,境外输入-沙特阿拉伯,10,,
6月17日,马约特,,28,0,-1
6月17日,留尼旺,,1,0,0
6月17日,波多黎各,,79,0,0
6月17日,法属圭亚那,,71,0,0
6月17日,巴勒斯坦,,13,0,0
6月17日,关岛,,1,0,0
6月17日,塔吉克斯坦,,62,0,0
6月17日,四川,境外输入-埃及,1,0,0
6月17日,四川,境外输入-不详,0,1,0
6月17日,北京,东城区,3,0,0
6月17日,北京,西城区,1,0,0
6月17日,北京,海淀区,3,0,0
6月17日,北京,丰台区,19,0,0
6月17日,北京,大兴区,5,0,0
6月17日,河北,保定市,1,0,0
6月17日,浙江,台州市,1,0,0
6月17日,广东,境外输入-不详,0,1,0
6月17日,香港,,0,2,0
6月16日,香港,,3,,
6月16日,台湾,,2,2,
6月16日,上海,境外输入-美国,2,,
6月16日,上海,境外输入-新加坡,1,,
6月16日,广东,境外输入-孟加拉国,3,,
6月16日,广东,地市明细不详,,2,
6月16日,内蒙古,境外输入-葡萄牙,1,,
6月16日,内蒙古,境外输入-不详,,3,
6月16日,辽宁,境外输入-白俄罗斯,1,,
6月16日,北京,东城区,1,,
6月16日,北京,丰台区,22,,
6月16日,北京,门头沟区,2,,
6月16日,北京,房山区,1,,
6月16日,北京,大兴区,1,,
6月16日,河北,保定市,3,,
6月16日,河北,保定市,1,,
6月16日,四川,雅安市,1,,
6月16日,四川,境外输入-不详,,1,
6月16日,山东,境外输入-不详,,1,
6月16日,百慕大,,2,,
6月16日,法属圭亚那,,94,,1
6月16日,留尼旺,,6,,
6月16日,巴勒斯坦,,3,,
6月16日,波多黎各,,121,,1
6月16日,塔吉克斯坦,,64,,
6月15日,重庆,境外输入-印度,2,,
6月15日,四川,境外输入-埃及,4,,
6月15日,北京,丰台区,23,,
6月15日,北京,大兴区,7,,
6月15日,北京,海淀区,2,,
6月15日,北京,东城区,1,,
6月15日,北京,朝阳区,1,,
6月15日,北京,石景山区,1,,
6月15日,北京,房山区,1,,
6月15日,河北,保定市,3,,
6月15日,上海,境外输入-美国,1,1,
6月15日,香港,,,6,
6月15日,福建,境外输入-加纳,1,,
6月15日,山东,境外输入-不详,,1,
6月15日,百慕大,,1,,
6月15日,开曼群岛,,1,,
6月15日,科摩罗,,13,,
6月15日,法属圭亚那,,118,,
6月15日,关岛,,1,,
6月15日,马约特,,14,,1
6月15日,波多黎各,,154,,
6月15日,塔吉克斯坦,,69,,1
6月15日,留尼旺,,1,,
6月15日,巴勒斯坦,,6,,
6月15日,海南,境外输入-刚果（金）,,1,
6月14日,北京,房山区,1,,
6月14日,北京,石景山区,1,,
6月14日,北京,朝阳区,1,,
6月14日,北京,东城区,1,,
6月14日,北京,海淀区,2,,
6月14日,北京,大兴区,7,,
6月14日,北京,丰台区,23,0,0
6月14日,辽宁,沈阳市,2,0,0
6月14日,广东,境外输入-孟加拉国,14,0,0
6月14日,广东,境外输入-印度,3,0,0
6月14日,上海,境外输入-墨西哥,1,0,0
6月14日,重庆,境外输入-苏丹,1,0,0
6月14日,香港,,0,1,0
6月14日,四川,境外输入-不详,0,1,0
6月14日,开曼群岛,,6,0,0
6月14日,科摩罗,,1,0,0
6月14日,法属圭亚那,,126,0,0
6月14日,瓜德罗普,,7,0,0
6月14日,关岛,,2,0,0
6月14日,留尼旺,,1,0,0
6月14日,马约特,,8,0,0
6月14日,波多黎各,,184,0,2
6月14日,塔吉克斯坦,,68,0,0
6月14日,陕西,境外输入-俄罗斯,1,0,0
6月14日,陕西,境外输入-巴基斯坦,1,0,0
6月14日,香港,,1,,
6月13日,天津,境外输入-塞尔维亚,1,,
6月13日,北京,丰台区,2,,
6月13日,香港,,1,5,
6月13日,上海,境外输入-英国,1,,
6月13日,广东,境外输入-秘鲁,1,,
6月13日,广东,地市明细不详,,1,
6月13日,海南,境外输入-刚果（金）,1,,
6月13日,四川,境外输入-加拿大,1,,
6月13日,四川,境外输入-不详,,1,
6月13日,北京,房山区,1,,
6月13日,北京,丰台区,3,,
6月13日,留尼旺,,1,,
6月13日,波多黎各,,23,,1
6月13日,法属圭亚那,,52,,
6月13日,开曼群岛,,4,,
6月13日,巴勒斯坦,,2,,
6月13日,塔吉克斯坦,,71,,1
6月13日,马约特,,34,0,0
6月13日,海南,三亚市,1,,
6月12日,北京,西城区,1,0,0
6月12日,上海,境外输入-巴基斯坦,5,,
6月12日,上海,境外输入-英国,,1,
6月12日,香港,,,4,
6月12日,福建,境外输入-加纳,1,,
6月12日,广东,地市明细不详,,1,
6月12日,四川,境外输入-不详,,1,
6月12日,内蒙古,境外输入-不详,,1,
6月12日,科摩罗,,65,,
6月12日,马约特,,51,,
6月12日,留尼旺,,5,,
6月12日,波多黎各,,144,,1
6月12日,开曼群岛,,5,,
6月12日,美属维尔京群岛,,1,,
6月12日,库拉索,,1,,
6月12日,巴勒斯坦,,4,,
6月12日,塔吉克斯坦,,73,,
6月12日,关岛,,2,,
6月12日,法属圭亚那,,92,,
6月11日,上海,境外输入-美国,1,0,0
6月11日,上海,境外输入-印度,1,0,0
6月11日,上海,境外输入-巴基斯坦,4,0,0
6月11日,天津,境外输入-美国,1,0,0
6月11日,福建,境外输入-伊朗,1,0,0
6月11日,广东,境外输入-孟加拉国,3,0,0
6月11日,广东,境外输入-不详,0,1,0
6月11日,香港,,0,1,0
6月11日,四川,境外输入-不详,0,2,0
6月11日,马约特,,24,0,2
6月11日,法属圭亚那,,44,0,0
6月11日,巴勒斯坦,,9,0,0
6月11日,泽西岛,,2,0,0
6月11日,关岛,,1,0,0
6月11日,北马里亚纳群岛邦,,2,0,0
6月11日,新喀里多尼亚,,1,0,0
6月11日,塔吉克斯坦,,81,0,0
6月11日,陕西,境外输入-不详,,1,
6月11日,波多黎各,,139,,
6月11日,开曼群岛,,7,,
6月10日,香港,,,1,
6月10日,台湾,,,1,
6月10日,内蒙古,境外输入-捷克,1,,
6月10日,内蒙古,境外输入-奥地利,1,,
6月10日,内蒙古,境外输入-不详,,4,
6月10日,天津,境外输入-美国,1,,
6月10日,上海,境外输入-阿联酋,,1,
6月10日,广东,地市明细不详,,1,
6月10日,北马里亚纳群岛邦,,1,,
6月10日,法属圭亚那,,40,,1
6月10日,直布罗陀,,1,,
6月10日,留尼旺,,1,,
6月10日,马约特,,72,,1
6月10日,巴勒斯坦,,9,,
6月10日,波多黎各,,61,,
6月10日,塔吉克斯坦,,80,,
6月9日,法属圭亚那,,50,,
6月9日,直布罗陀,,1,,
6月9日,泽西岛,,2,,
6月9日,波多黎各,,70,,
6月9日,塔吉克斯坦,,76,,
6月9日,北马里亚纳群岛邦,,1,,
6月9日,广东,境外输入-孟加拉国,2,,
6月9日,广东,地市明细不详,,1,
6月9日,四川,境外输入-埃及,1,,
6月9日,香港,,1,,
6月9日,内蒙古,境外输入-不详,,8,
6月9日,北京,地市明细不详,,1,
6月8日,上海,境外输入-美国,1,,
6月8日,香港,,1,1,
6月8日,台湾,,,1,
6月8日,四川,境外输入-埃及,3,,
6月8日,广东,地市明细不详,,1,
6月8日,山东,境外输入-不详,,1,
6月8日,内蒙古,境外输入-不详,,5,
6月8日,吉林,吉林市,,2,
6月8日,科摩罗,,35,,
6月8日,波多黎各,,295,,1
6月8日,法属圭亚那,,50,,
6月8日,马提尼克岛,,2,,
6月8日,开曼群岛,,4,,
6月8日,塔吉克斯坦,,83,,
6月8日,海南,三亚市,-1,,
6月7日,上海,境外输入-墨西哥,0,1,0
6月7日,香港,,3,3,0
6月7日,广东,境外输入-孟加拉国,1,0,0
6月7日,福建,境外输入-菲律宾,1,0,0
6月7日,陕西,境外输入-巴基斯坦,2,0,0
6月7日,海南,三亚市,1,0,0
6月7日,吉林,吉林市,0,1,0
6月7日,马约特,,21,0,0
6月7日,留尼旺,,1,0,0
6月7日,波多黎各,,112,0,1
6月7日,法属圭亚那,,33,0,0
6月7日,瓜德罗普,,2,0,0
6月7日,开曼群岛,,4,0,0
6月7日,荷属圣马丁,,-1,0,0
6月7日,直布罗陀,,1,0,0
6月7日,新喀里多尼亚,,1,0,0
6月7日,塔吉克斯坦,,81,0,0
6月7日,天津,境外输入-美国,1,0,0
6月6日,香港,,3,3,0
6月6日,台湾,,0,1,0
6月6日,广东,境外输入-孟加拉国,3,0,0
6月6日,开曼群岛,,5,0,0
6月6日,北马里亚纳群岛邦,,2,0,0
6月6日,库拉索,,1,0,0
6月6日,法属圭亚那,,23,0,0
6月6日,直布罗陀,,1,0,0
6月6日,关岛,,1,0,0
6月6日,泽西岛,,1,0,0
6月6日,留尼旺,,2,0,0
6月6日,莱索托,,2,0,0
6月6日,马约特,,65,0,0
6月6日,波多黎各,,485,0,0
6月6日,塔吉克斯坦,,98,0,0
6月6日,美属维尔京群岛,,1,0,0
6月6日,上海,境外输入-新加坡,0,1,0
6月6日,吉林,吉林市,0,1,0
6月6日,马约特,,0,0,1
6月6日,巴勒斯坦,,7,0,0
6月5日,四川,境外输入-埃及,1,0,0
6月5日,上海,境外输入-美国,1,0,0
6月5日,上海,境外输入-巴基斯坦,2,0,0
6月5日,上海,境外输入-墨西哥,1,0,0
6月5日,上海,境外输入-英国,0,1,0
6月5日,湖北,武汉市,0,3,0
6月5日,广东,境外输入-不详,0,1,0
6月5日,香港,,6,3,0
6月5日,吉林,吉林市,0,1,0
6月5日,天津,境外输入-不详,0,1,0
6月5日,内蒙古,境外输入-不详,0,1,0
6月5日,马约特,,7,0,0
6月5日,留尼汪,,1,0,0
6月5日,波多黎各,,88,0,2
6月5日,法属圭亚那,,16,0,0
6月5日,开曼群岛,,1,0,0
6月5日,巴勒斯坦,,6,0,0
6月5日,泽西岛,,0,0,1
6月5日,直布罗陀,,2,0,0
6月5日,关岛,,1,0,0
6月5日,北马里亚纳群岛邦,,1,0,0
6月5日,塔吉克斯坦,,91,0,1
6月5日,波多黎各,,0,0,2
6月4日,广东,境外输入-尼日利亚,1,,
6月4日,香港,,,1,
6月4日,台湾,,,1,
6月4日,内蒙古,境外输入-不详,,3,
6月4日,吉林,吉林市,,1,
6月4日,北京,境外输入-不详,,1,
6月4日,百慕大,,1,,
6月4日,开曼群岛,,9,,
6月4日,北马里亚纳群岛邦,,1,,
6月4日,法属圭亚那,,18,,
6月4日,关岛,,2,,
6月4日,留尼旺,,4,,
6月4日,马约特,,52,,
6月4日,巴勒斯坦,,2,,
6月4日,波多黎各,,62,,
6月4日,塔吉克斯坦,,87,,
6月3日,香港,,6,1,
6月3日,江西,九江市,-2,-2,
6月3日,江西,赣州市,-2,-2,
6月3日,江西,新余市,-1,-1,
6月3日,北京,地市明细不详,,1,
6月3日,黑龙江,地市明细不详,2,2,
6月3日,广东,境外输入-阿联酋,1,,
6月3日,上海,境外输入-俄罗斯,,1,
6月3日,法属圭亚那,,22,,
6月3日,直布罗陀,,1,,
6月3日,关岛,,1,,
6月3日,留尼旺,,2,,
6月3日,马约特,,63,,1
6月3日,巴勒斯坦,,1,,
6月3日,波多黎各,,97,,
6月3日,塔吉克斯坦,,83,,
6月3日,美属维尔京群岛,,1,,
6月2日,陕西,境外输入-英国,1,0,0
6月2日,香港,,3,,
6月2日,台湾,,1,4,
6月2日,上海,境外输入-英国,1,,
6月2日,上海,境外输入-美国,,2,
6月2日,上海,外地来沪,,1,
6月2日,广东,境外输入-阿联酋,1,,
6月2日,四川,境外输入-埃及,2,,
6月2日,内蒙古,境外输入-不详,,2,
6月2日,吉林,吉林市,,3,
6月2日,科摩罗,,19,,
6月2日,马约特,,128,,2
6月2日,波多黎各,,58,,3
6月2日,法属圭亚那,,41,,
6月2日,巴勒斯坦,,1,,
6月2日,塔吉克斯坦,,123,,
6月2日,直布罗陀,,8,,
6月1日,内蒙古,境外输入-俄罗斯,3,0,0
6月1日,内蒙古,境外输入-不详,0,1,0
6月1日,广东,境外输入-尼日利亚,2,0,0
6月1日,四川,境外输入-埃及,11,0,0
6月1日,香港,,0,1,0
6月1日,台湾,,0,2,0
6月1日,马约特,,44,0,0
6月1日,留尼旺,,1,0,0
6月1日,波多黎各,,71,0,1
6月1日,马提尼克岛,,3,0,0
6月1日,开曼群岛,,1,0,0
6月1日,法属圣马丁,,1,0,0
6月1日,巴勒斯坦,,1,0,0
6月1日,直布罗陀,,3,0,0
6月1日,格陵兰岛,,1,0,0
6月1日,关岛,,1,0,0
6月1日,湖北,武汉市,0,1,0
6月1日,福建,境外输入-美国,0,1,0
6月1日,香港,,2,,
6月1日,塔吉克斯坦,,121,,
5月31日,山东,境外输入-美国,1,0,0
5月31日,山东,境外输入-印度,1,0,0
5月31日,百慕大,,1,0,0
5月31日,法属圭亚那,,27,0,0
5月31日,直布罗陀,,1,0,0
5月31日,瓜德罗普,,1,0,0
5月31日,留尼旺,,5,0,0
5月31日,马约特,,29,0,0
5月31日,波多黎各,,161,0,1
5月31日,塔吉克斯坦,,123,0,0
5月31日,香港,,3,1,0
5月31日,台湾,,0,1,0
